sa1,total_uhi_cov,uhi,sa2,ttl_cov,ttl_cov_a,ttl_area,CHG_FLAG21,SA2_CODE21,AREASQKM21,ttl_uhi_cov_a
21204131222,0.14830865359844114,8.60086085,212041312,0.1645071923200826,5071.511859771998,30828.5114361707,0,212041312,0.1283,4572.135023542622
21204131223,0.1282737769397163,8.59485119,212041312,0.182699709975316,7879.956174188743,43130.644133224836,0,212041312,0.2256,5532.530624811567
21204131224,0.17141339035083994,8.65370091,212041312,0.14275711286322543,3758.685472041012,26329.234296312658,0,212041312,0.1131,4513.183316072564
21204131225,0.175487714775,8.80174743,212041312,0.21198641352212702,7857.016005941739,37063.77156629252,0,212041312,0.15,6504.236573111297
21204131226,0.13458688180041184,9.34603179,212041312,0.11080965085523514,3766.3624670516656,33989.48050086493,0,212041312,0.1457,4574.538194627311
21204131227,0.16188263132545885,8.4294098,212041312,0.16466695265945835,7904.783450216315,48004.674420397554,0,212041312,0.1689,7771.123011095902
21204131228,0.17053062979403472,8.99625114,212041312,0.1923562002929978,3761.0155994433308,19552.34920275268,0,212041312,0.0922,3334.2744234983074
21204131229,0.15911775697462072,8.5436028,212041312,0.16677293669085977,5347.581797384815,32065.045465364747,0,212041312,0.145,5102.118111738072
21204131230,0.16540830585060806,8.20673524,212041312,0.17944991837615995,4636.070334635099,25834.897984835217,0,212041312,0.1069,4273.306707494881
21204131231,0.16644715133074073,8.91263019,212041312,0.23002541423320594,3924.0956043994966,17059.40022966829,0,212041312,0.081,2839.4885716392705
21204131232,0.15236542360222222,8.61875825,212041312,0.17847549004524643,4627.726851456665,25929.2009803893,0,212041312,0.108,3950.7136910441714
21204131233,0.2063352829734099,8.63182987,212041312,0.17508342939006336,8140.465672547358,46494.78080767682,0,212041312,0.2264,9593.513754738664
21204131234,0.2504621757810309,7.72868782,212041312,0.144423528599684,2870.8503356409597,19877.99608191571,0,212041312,0.3822,4978.686148843416
21204131235,0.18071450390319946,8.93844657,212041312,0.19845294826978835,14410.061704939722,72611.98097873485,0,212041312,0.1469,13122.038120000623
21204131236,0.22383001784466547,8.45623319,212041312,0.3211048532199863,25487.540211232375,79374.50946520286,0,212041312,0.2212,17766.397870007924
21204131237,0.15699288974982864,8.98255997,212041312,0.19665986847623984,8410.774109915212,42768.12638533514,0,212041312,0.1459,6714.291750419657
21204131238,0.17851822521269137,8.60259435,212041312,0.12135415660802927,29809.4769054238,245640.3450745212,0,212041312,0.405,43851.278443336596
21204131239,0.20646927107572383,9.01405111,212041312,0.19380023598428714,7332.190231841229,37833.75285691451,0,212041312,0.0898,7811.507374426222
21204131240,0.14081478867376926,5.42848465,212041312,0.12703529816886466,24685.933635678433,194323.42027382084,0,212041312,1.4727,27363.61136022213
21204131241,0.14215880194141906,8.80006011,212041312,0.12888855391471407,8552.945853532367,66359.23512022546,0,212041312,0.1649,9433.549362440192
21204131242,0.16631421370164398,9.07659726,212041312,0.10313716858836507,6193.69104752174,60052.948246442866,0,212041312,0.2129,9987.658868072665
21204131243,0.1744719287193269,8.72721258,212041312,0.09082947968183828,1946.402270379061,21429.191020327424,0,212041312,0.104,3738.7922882114062
21204131244,0.1683702272810316,9.21237322,212041312,0.1538110606767082,4114.521675279907,26750.49282657326,0,212041312,0.1202,4503.9865570897455
21204131245,0.1629316031656465,8.8841943,212041312,0.17945486859154158,4590.3078094734265,25579.17678968887,0,212041312,0.1307,4167.656282001502
21204131246,0.1460073572369059,9.01015386,212041312,0.1249570988297585,4948.169837994388,39598.94943412357,0,212041312,0.2146,5781.737956234252
21204131247,0.2100969048254538,7.82333558,212041312,0.13980893033527433,8317.198180977006,59489.74905273662,0,212041312,0.2479,12498.612144822935
21204131248,0.18585474067413937,8.61276419,212041312,0.13250288116220568,3235.279993051698,24416.676563366003,0,212041312,0.1191,4537.955090808725
21204131249,0.15390658761823278,8.69761692,212041312,0.05007463767705445,1413.6194701583736,28230.248599604587,0,212041312,0.1426,4344.8212295795365
21204131250,0.19027872185568864,9.3413798,212041312,0.1314173098456446,3909.026907191761,29745.144774178414,0,212041312,0.1169,5659.868129043085
21204131251,0.16711910244820513,9.18885273,212041312,0.11159012907992107,3808.776049651975,34131.83657959677,0,212041312,0.156,5704.081894091028
21204131252,0.21900922068617099,8.88184818,212041312,0.13701188658001687,4157.856035774054,30346.681149783366,0,212041312,0.1345,6646.20298902577
21204131253,0.16187338819988853,8.34163215,212041312,0.11367465098812482,2367.561839560443,20827.526796697828,0,212041312,0.0897,3371.4223304054485
21204131254,0.14356042134954683,7.45117568,212041312,0.20670708303893076,3210.2752298542537,15530.552618990987,0,212041312,0.0993,2229.572677773654
21204131255,0.1739834116199035,8.99483043,212041312,0.19197947022120476,3515.4078913145877,18311.37406132033,0,212041312,0.0829,3185.875330636719
21204131301,0.31589567629146853,9.5375454,212041313,0.29979826362781203,14169.244545563415,47262.59710147616,0,212041313,0.286,14930.050074662011
21204131302,0.19476697027007692,10.40429219,212041313,0.2647468025236557,7306.261004203083,27597.16428888788,0,212041313,0.13,5375.016076592255
21204131303,0.16741244131737126,10.28713241,212041313,0.25248424105135475,5779.9931040624,22892.490557011683,0,212041313,0.1301,3832.487731984194
21204131304,0.1362032322139172,10.47050058,212041313,0.2775892143668653,24660.741854462292,88838.97708601298,0,212041313,0.7753,12100.155825693095
21204131305,0.23294061388606271,9.5415445,212041313,0.41100438472410694,7670.243209776164,18662.19314162532,0,212041313,0.0861,4347.182726870472
21204131306,0.1999282942973249,9.01748943,212041313,0.33225714105140586,10031.05065886827,30190.624728563154,0,212041313,0.2056,6035.960105752269
21204131307,0.24219192771200826,9.58498335,212041313,0.3855144884108796,13434.615460585266,34848.53582536881,0,212041313,0.1449,8440.034069487054
21204131308,0.22001025007930153,10.23254304,212041313,0.29013818145743436,8362.356944889263,28821.980281544187,0,212041313,0.1174,6341.131089523234
21204131309,0.099187798,8.86418994,212041313,0.07838428443727874,11306.322786752444,144242.21472353296,0,212041313,2.0913,14307.067657070413
21204131310,0.2820544987630198,8.99513812,212041313,0.2274434818976798,13910.224183142753,61159.03637722429,0,212041313,0.7888,17250.18135020729
21204131311,0.2130809380674926,10.28426277,212041313,0.27712730705273836,9313.24368316414,33606.373122197576,0,212041313,0.1695,7160.877509924029
21204131312,0.1849266735999431,9.20713417,212041313,0.2864635137108482,11340.800715796482,39588.98838071123,0,212041313,0.1758,7321.059932431725
21204131313,0.23456011283573977,10.04992856,212041313,0.2867536871797611,11000.825211938889,38363.32610099153,0,212041313,0.4765,8998.506099002854
21204131314,0.19346117035646143,10.30711209,212041313,0.2421504717034014,6457.172164686941,26665.949148329655,0,212041313,0.1153,5158.825730901741
21204131315,0.21112873566876536,9.81830779,212041313,0.2377531356870483,7992.3409918420975,33616.13283772763,0,212041313,0.1223,7097.3316241027
21204131316,0.19848686927054515,10.34688967,212041313,0.3629562901323532,5430.604458899721,14962.14449657129,0,212041313,0.1229,2969.7892186979525
21204131317,0.2319363104616142,9.96929992,212041313,0.3791416581388966,9616.802882081072,25364.669578350597,0,212041313,0.1016,5882.987878080585
21204131318,0.23890418731093652,10.09076167,212041313,0.4060356247708374,14494.24211470694,35696.971473592625,0,212041313,0.1527,8528.15595936033
21204131319,0.19968829492069973,10.55406402,212041313,0.253472149880251,9155.828506011014,36121.635100094994,0,212041313,0.1372,7213.067722885668
21204131320,0.21016536029444763,10.20685015,212041313,0.3169933998674667,13492.772648293554,42564.8377976791,0,212041313,0.1765,8945.654471623951
21204131321,0.21562914913333334,9.80256333,212041313,0.3403610857521955,7789.557224564854,22886.156939328095,0,212041313,0.0933,4934.922547759249
21204131322,0.1884136333971902,10.45531963,212041313,0.31792268924872924,9311.434779558198,29288.361901950717,0,212041313,0.1388,5518.326682198374
21204131323,0.17477354968750655,9.10947226,212041313,0.25082812409830946,8459.090509263737,33724.64925802453,0,212041313,0.1913,5894.176662791082
21204131324,0.20597673322112017,10.32388536,212041313,0.34442106815858065,6501.603788737049,18876.90501483358,0,212041313,0.0857,3888.2032282808023
21204131325,0.19989763580358902,9.65055241,212041313,0.2185056582524509,6149.4532416561615,28143.22196888549,0,212041313,0.1421,5625.763535475837
21204131326,0.2254400464584775,9.40466614,212041313,0.3025241183415007,6355.351031619031,21007.749948864803,0,212041313,0.0867,4735.988124460159
21204131601,0.13125940276462264,9.1216663,212041316,0.11506884797695507,3601.6170494716384,31299.670699692215,0,212041316,0.106,4108.376082770958
21204131602,0.18160003380407524,8.78781338,212041316,0.08714509232102476,1995.9698735577113,22903.98484179654,0,212041316,0.0957,4159.3644215182785
21204131603,0.1758276141901697,8.36840833,212041316,0.19587437339448444,8955.352426263395,45719.877853687445,0,212041316,0.1709,8038.81704407984
21204131604,0.1731279681502789,8.14382045,212041316,0.09981435868841786,4091.972945210541,40995.83465725719,0,212041316,0.1255,7097.5255568357225
21204131605,0.16638832189264957,9.25330007,212041316,0.16730994086394765,13579.48806476621,81163.66543819843,0,212041316,0.234,13504.686090918276
21204131606,0.15641850155632706,8.25238351,212041316,0.1223583067610563,3218.1870953298503,26301.337281614964,0,212041316,0.1541,4114.015766517773
21204131607,0.1867904725103677,9.19836897,212041316,0.14429358474789283,5942.247589412305,41181.64781749995,0,212041316,0.1659,7692.339454586368
21204131608,0.19194300692026922,8.2903709,212041316,0.15593962289877575,4901.0189031311265,31428.951872690486,0,212041316,0.1263,6032.567526796638
21204131609,0.16520198718648169,8.40720787,212041316,0.19809710050985163,6301.698902966247,31811.161732035827,0,212041316,0.1694,5255.26713284288
21204131610,0.17963145340787104,8.16982778,212041316,0.22497269122951405,11401.864462228472,50681.1044483459,0,212041316,0.2884,9103.920452372491
21204131611,0.18453052780826637,8.398401,212041316,0.10507589510224495,3571.5515239962324,33990.20793989816,0,212041316,0.1742,6272.231011462133
21204131612,0.16875180516059543,8.07340928,212041316,0.17316310888026035,5031.0174373654245,29053.63313177922,0,212041316,0.1713,4902.853037461427
21204131613,0.1921331548643416,8.14405928,212041316,0.22900034139234415,7794.388229467678,34036.57908139807,0,212041316,0.1405,6539.555319698666
21204131614,0.1757809467441094,9.07523713,212041316,0.1434509475402349,4970.72100168229,34651.01546497704,0,212041316,0.1426,6090.988304078441
21204131615,0.17338441649250816,8.74240325,212041316,0.17657892644677148,2414.543807224606,13674.020200550114,0,212041316,0.0614,2370.862013579151
21204131616,0.17903522450554699,9.41220103,212041316,0.10524066121750794,2983.6171378655395,28350.421817467468,0,212041316,0.1298,5075.7241349172455
21204131617,0.14381896650741646,8.45616386,212041316,0.09788702430217545,4101.882510019261,41904.25175615538,0,212041316,0.2454,6026.626179836859
21204131618,0.08670219223595643,7.04525536,212041316,0.12886920146598138,13158.426063533023,102106.83323747106,0,212041316,1.056,8852.88628395996
21204131701,0.1444896939617506,9.62998128,212041317,0.19492316778689744,2836.8678908315214,14553.774818255406,0,212041317,0.0834,2102.8704694779562
21204131702,0.1484378283827338,9.27662131,212041317,0.13020582157704358,2697.561422204304,20717.671372382843,0,212041317,0.0834,3075.2861476636417
21204131703,0.12637159812419452,9.28941482,212041317,0.14322782105471518,4267.540900924452,29795.474576787616,0,212041317,0.1707,3765.301739137459
21204131704,0.08863919889572829,10.70920039,212041317,0.0686565819914319,2282.3546991904323,33243.05744604737,0,212041317,0.1428,2946.637980862314
21204131705,0.1374085919401585,9.303993,212041317,0.19645663118324763,3476.598683653543,17696.519902200183,0,212041317,0.0757,2431.653882002319
21204131706,0.10802005842281791,9.32199509,212041317,0.1150700643126207,6848.255930621603,59513.79250137863,0,212041317,0.2257,6428.683342962382
21204131707,0.16097071040596833,9.36480169,212041317,0.10458989797352904,2143.954819934085,20498.67971452372,0,212041317,0.0821,3299.6870360312955
21204131709,0.14204451807310967,9.32609802,212041317,0.10318880381135137,6540.326122017217,63382.12946022874,0,212041317,0.1997,9003.084033625637
21204131710,0.14249917281903327,10.3451699,212041317,0.0995225358836793,2628.790567988828,26414.023162164252,0,212041317,0.0993,3763.9764514311914
21204131711,0.1464390214960611,9.863088,212041317,0.1368614509197468,3881.740833801795,28362.557957083045,0,212041317,0.1244,4153.385234360563
21204131712,0.15108432724479876,9.36726651,212041317,0.15772874307417475,5743.332030802653,36412.71666066437,0,212041317,0.1317,5501.390799831952
21204131713,0.17761963636464048,8.51777333,212041317,0.15850481224532909,4400.255877244474,27761.023876258638,0,212041317,0.1349,4930.902966011161
21204131714,0.19927482876412295,9.20877553,212041317,0.11013391516234808,3270.6899043958256,29697.390668210708,0,212041317,0.1887,5917.942440148951
21204131715,0.15602134858015437,9.2237855,212041317,0.14739678743360748,3696.742359391853,25080.209845529986,0,212041317,0.0907,3913.0481627728536
21204131716,0.11112232418356516,7.54479231,212041317,0.09976178538354194,5398.772509091636,54116.638834556084,0,212041317,0.6255,6013.566684298453
21204131717,0.1581281080807309,9.85009917,212041317,0.1423923268543387,5169.040785927371,36301.39980235789,0,212041317,0.1204,5740.271671429072
21204131718,0.132921101419503,9.26660102,212041317,0.11912250697315649,3721.3823383236668,31239.9598772905,0,212041317,0.1328,4152.449875190535
21204131719,0.14249692082995633,9.35179434,212041317,0.14831439844341995,4185.314841092266,28219.207878788045,0,212041317,0.1145,4021.15023098774
21204131720,0.12856945301733202,9.26719258,212041317,0.1690237124070372,8123.056556723098,48058.68029428573,0,212041317,0.2054,6178.87823817115
21204131721,0.1351181880780702,9.36818526,212041317,0.11771462400805806,2240.2698007970084,19031.36351727762,0,212041317,0.0798,2571.483355109641
21204131722,0.14119031116289954,9.32090261,212041317,0.13832617917957746,2837.6379204444693,20514.106131425768,0,212041317,0.0876,2896.3930279247493
21204131723,0.14786860908280303,10.41152202,212041317,0.11565438723694063,3514.3030056332545,30386.248975004448,0,212041317,0.132,4493.172371177657
21204131724,0.16063880374022665,10.19286158,212041317,0.08705695822924822,2174.295619402698,24975.552369715202,0,212041317,0.1059,4012.042855422433
21204131725,0.1198016259216802,8.89767318,212041317,0.15601201226307604,4200.438572954301,26923.815109001287,0,212041317,0.1476,3225.5168260730534
21204131726,0.1598117552308505,7.55671278,212041317,0.17699836169067082,4119.648550089198,23275.065999135375,0,212041317,0.1893,3719.6291504357137
21204131727,0.1479801992299909,9.91059275,212041317,0.1520486455202496,3855.6454934638655,25357.973300396,0,212041317,0.1097,3752.4779410613896
21204131728,0.18322808388674555,9.4688106,212041317,0.08447898540591102,1573.089129148751,18621.070335897777,0,212041317,0.0845,3411.903037566867
21204131729,0.08371201313602053,8.69015925,212041317,0.15149579075500322,11910.079793717057,78616.5723440981,0,212041317,0.3312,6581.151536778048
21204131730,0.1405165628246509,9.80524281,212041317,0.22674247838463257,9226.241888427423,40690.39887963371,0,212041317,0.1647,5717.674990530154
21204131731,0.3349134039847974,7.95258998,212041317,0.1970126094836338,7103.430118073244,36055.71306674834,0,212041317,1.7122,12075.541596283827
21204131732,0.09909088959336267,9.73087129,212041317,0.18280874700936608,7725.9780301355695,42262.62778191754,0,212041317,0.8181,4187.841383463372
21204131733,0.0776819627,9.7073832,212041317,0.19304714834415573,19448.021165669576,100742.3385037448,0,212041317,0.5892,7825.862581958677
21204131734,0.09105197386618814,10.3825968,212041317,0.12905212197807453,7896.05650942759,61185.01880014883,0,212041317,0.3274,5571.016732793381
21204131735,0.17531845451220474,8.19840012,212041317,0.22499108390445618,8620.184176977167,38313.44792595328,0,212041317,0.2032,6717.054477411965
21204131736,0.1352252598330986,8.70137829,212041317,0.1208158435818373,6688.512218658185,55361.217704262206,0,212041317,0.2556,7486.235048735595
21204131737,0.13486975123004824,8.69463683,212041317,0.11541891934936971,2578.0932204253913,22336.833813367964,0,212041317,0.1451,3012.563219675867
21204131738,0.16475338228152686,8.62220729,212041317,0.10696080635369211,2125.703057350119,19873.663352171832,0,212041317,0.1061,3274.2532555947364
21204131739,0.1795663745434399,8.37486139,212041317,0.14593836485549397,3241.756844438063,22213.19149113397,0,212041317,0.0907,3988.742263102115
21204131740,0.1451876027715418,8.98988122,212041317,0.13609317359671277,3657.673019162313,26876.241640166005,0,212041317,0.1388,3902.097095244393
21204131741,0.13156747611405512,9.32956216,212041317,0.17630428566550208,8051.033138077622,45665.555478059425,0,212041317,0.254,6008.101879594642
21204131742,0.16959524222945968,9.14343622,212041317,0.1353354589578735,2881.738921086778,21293.30290285409,0,212041317,0.0981,3611.242863674797
21204131743,0.1374560629684291,9.56556535,212041317,0.12854825093237046,3411.362659987798,26537.604636740827,0,212041317,0.1305,3647.7546539791233
21204131744,0.03681779754062557,7.807104,212041317,0.09932726406662104,9294.819522569738,93577.72621558863,0,212041317,0.5435,3445.325778117632
21204131745,0.1577579475589565,8.91886932,212041317,0.10900882759022043,3463.857029864672,31775.931421680812,0,212041317,0.115,5012.90572285852
21204131746,0.13459789851767634,8.94228125,212041317,0.16048759469196106,7971.0162421074165,49667.491480615296,0,212041317,0.241,6685.1399779354115
21204131747,0.17962889055311912,8.65805494,212041317,0.17222116304345614,6376.110094584037,37022.80243558202,0,212041317,0.1587,6650.364926670915
21204131748,0.10304787043459243,8.81035299,212041317,0.1377103046354644,9619.747571955479,69854.9581850109,0,212041317,0.4024,7198.4046802628745
21204131749,0.16931208351660426,8.9491822,212041317,0.12412701996546109,2506.463070513033,20192.727346636275,0,212041317,0.0801,3418.8727389417
21204131801,0.14611135984623658,10.20858272,212041318,0.20381374890394352,5260.777401472529,25811.69047605277,0,212041318,0.1116,3771.3811953862237
21204131802,0.22424154338757107,10.1567948,212041318,0.20719607123971792,8176.340172708656,39461.84946358825,0,212041318,0.1231,8848.986028643023
21204131803,0.23259810374510384,8.17376734,212041318,0.3158974576602721,13403.31985206003,42429.33751772849,0,212041318,0.1348,9868.983449784639
21204131804,0.15887703282143883,10.69816803,212041318,0.18677623048431524,5494.478835422907,29417.44150835249,0,212041318,0.139,4673.755820045276
21204131805,0.1305693438291483,10.04933927,212041318,0.0702339961864262,1918.7693949019595,27319.667099802464,0,212041318,0.1362,3567.111006851979
21204131806,0.08088805387739414,9.35422826,212041318,0.16141577762023993,30554.052588897037,189287.89390576814,0,212041318,1.228,15311.12936058824
21204131807,0.1615830647997037,10.15408147,212041318,0.23645768960180003,8012.105894213119,33883.88809729843,0,212041318,0.135,5475.062486091681
21204131808,0.19012842239743882,9.90687897,212041318,0.12106902284074393,3875.214945966277,32008.311086014088,0,212041318,0.1757,6085.689690390311
21204131809,0.13632724732427984,10.17309299,212041318,0.22922561102983427,4323.23803674498,18860.187643615005,0,212041318,0.0729,2571.1574654734295
21204131810,0.1555682701991477,9.97982975,212041318,0.23840655721273238,4059.784361988295,17028.828441013524,0,212041318,0.0704,2649.145384086523
21204131811,0.15015921105624522,9.10010667,212041318,0.3102899903575871,9104.881722491751,29343.137082827016,0,212041318,0.1305,4406.142314272557
21204131812,0.2790125598076422,10.7896251,212041318,0.36118301967369065,10010.526919963366,27715.940048918514,0,212041318,0.1688,7733.095380523903
21204131813,0.2424293953094839,9.38024208,212041318,0.0929494152436776,5955.23642665604,64069.64918545965,0,212041318,0.2267,15532.366309721752
21204131814,0.1385791348320482,10.08755159,212041318,0.3097954323413387,4929.292372602096,15911.443029834296,0,212041318,0.083,2204.9940090038604
21204131815,0.11172615898452522,9.64862883,212041318,0.20260413865932939,4644.868906757158,22925.834277093993,0,212041318,0.0853,2561.4154052954814
21204131816,0.16101349176886048,9.80109232,212041318,0.21814091174975153,7771.498441379079,35626.04730603878,0,212041318,0.1641,5736.27427466791
21204131817,0.1685766960494044,9.67751985,212041318,0.2621377664945338,5731.838548574927,21865.748782499257,0,212041318,0.1595,3686.0556864000114
21204131818,0.14603331925705615,10.37096814,212041318,0.2454104928108001,8699.59436381656,35449.154044621624,0,212041318,0.1318,5176.757629990793
21204131819,0.16572427021364436,10.42287266,212041318,0.2986624721828206,8151.763161576128,27294.233192398475,0,212041318,0.1136,4523.316876851266
21204131820,0.1435276347278846,10.17436671,212041318,0.20962194658775135,3849.4379160465355,18363.716102765484,0,212041318,0.0832,2635.700737044297
21204131821,0.18513634939149276,10.32157592,212041318,0.15012989110757524,7295.941910438624,48597.53015614148,0,212041318,0.2492,8997.169322551015
21204131822,0.16910561731493465,9.47966508,212041318,0.1655825858959683,5909.054451682094,35686.448666737306,0,212041318,0.1607,6034.7789315663385
21204131823,0.17988823175991112,9.35484142,212041318,0.27190338385902235,5842.782091053567,21488.44934597415,0,212041318,0.1125,3865.519156109708
21204131824,0.12256702286529576,9.97982963,212041318,0.2448191674472885,4998.0325395033615,20415.201111977793,0,212041318,0.1775,2502.2304214913934
21204131825,0.1587329964251097,9.56611541,212041318,0.267548312664799,7113.239121623778,26586.746336672593,0,212041318,0.1139,4220.193911214349
21204131826,0.1681528114308219,9.71445966,212041318,0.1960688390232541,3624.872560094128,18487.754495573936,0,212041318,0.073,3108.767895473574
21204145901,0.17360689319638206,8.81322923,212041459,0.11071416798598355,3354.307738049454,30297.005334259575,0,212041459,0.3455,5259.7689692350195
21204145902,0.19508096044491013,8.51033836,212041459,0.1597752559806962,2240.974021156103,14025.788958378223,0,212041459,0.0835,2736.1643809980396
21204145903,0.24667819960988252,7.82488158,212041459,0.22662648953223608,6188.548468129489,27307.25998052055,0,212041459,0.1447,6736.105728273805
21204145904,0.157879021554,8.7341356,212041459,0.174577968615664,2592.8023002477667,14851.82993482906,0,212041459,0.085,2344.7923783972196
21204145905,0.17592799831715447,9.37073014,212041459,0.19246413546370494,4600.419760959172,23902.73777436692,0,212041459,0.123,4205.160810944209
21204145906,0.17101371759280534,9.28019045,212041459,0.2177291878871815,6207.972510048627,28512.357806916305,0,212041459,0.1932,4876.004305897004
21204145907,0.13748291114042968,9.33920878,212041459,0.16575663199051424,6070.4678540073,36622.775095687844,0,212041459,0.1536,5035.005734196393
21204145908,0.15218679689575002,8.85770388,212041459,0.13206824500758158,2997.1622393436546,22694.041547774017,0,212041459,0.12,3453.7334917747967
21204145909,0.16200661573707215,9.8870151,212041459,0.15503345592568457,9236.141422320461,59575.15019692146,0,212041459,0.1899,9651.568465431013
21204145910,0.17475219020816324,8.48807551,212041459,0.3168051296666834,19080.64330424994,60228.3281344751,0,212041459,0.1764,10525.032254075462
21204145911,0.2052445550291563,9.18098784,212041459,0.2000416894499378,11872.774285979396,59351.49977300438,0,212041459,0.2418,12181.572161223356
21204145912,0.19151675031490387,9.02049393,212041459,0.24308882510145494,7069.297264192104,29081.128107150464,0,212041459,0.1664,5569.523150572868
21204145913,0.26881992880194555,7.96923948,212041459,0.45375692109627985,35301.42656222499,77798.10052689994,0,212041459,0.257,20913.679844567847
21204145914,0.14852040295725027,9.727276,212041459,0.10755791485415932,1558.06395811217,14485.81408652995,0,212041459,0.0931,2151.4389452952405
21204145915,0.150917856363595,9.41067213,212041459,0.1183983791267514,4530.027298230863,38260.88947874229,0,212041459,0.1758,5774.251422696212
21204145916,0.1841318804076799,9.00588499,212041459,0.13081518024796704,3323.6380310737677,25407.128016592855,0,212041459,0.1237,4678.262257453888
21204145917,0.19998469396840263,9.370057,212041459,0.12059310946990709,2696.9867756707563,22364.35222149873,0,212041459,0.2285,4472.52813481799
21204145918,0.19970619949320229,9.08097944,212041459,0.15506656444991546,4209.158542974106,27144.204541486513,0,212041459,0.1221,5420.865927246393
21204145919,0.15903751731109184,9.08199439,212041459,0.152961656401691,3266.4953137060065,21354.994385834172,0,212041459,0.1154,3396.2452893153713
21204145920,0.17926055537364266,8.46026815,212041459,0.2947695007270092,13014.06837130706,44149.98274655151,0,212041459,0.2026,7914.350426883565
21204145921,0.16080003941245488,8.38455492,212041459,0.2025272207908781,10368.225536971073,51194.23204684623,0,212041459,0.1108,8232.034530823234
21204145922,0.1833601698220696,8.92844612,212041459,0.1870904728253523,3907.4128150638107,20885.151210833457,0,212041459,0.1092,3829.5048727780254
21204145923,0.17930089824720738,8.44708219,212041459,0.17226064685610126,6515.92930361969,37825.98882879385,0,212041459,0.2059,6782.233774091569
21204146001,0.16618092851632404,9.95469419,212041460,0.2559309971987806,8922.553170688,34863.12040490307,0,212041460,0.1654,5793.585719863196
21204146002,0.16527342982976861,9.30144865,212041460,0.13068869281372136,5178.323671201064,39623.348888966604,0,212041460,0.1599,6548.686772221062
21204146003,0.14719719747903376,9.37233173,212041460,0.18343475730549966,6666.994702182845,36345.31863053283,0,212041460,0.2132,5349.929043896946
21204146004,0.11136182191987042,9.46968487,212041460,0.14163670299284234,4481.527375448396,31641.003219870712,0,212041460,0.1852,3523.599765937289
21204146005,0.16739296173034318,9.99310358,212041460,0.3214182916132356,7431.642209801971,23121.40411331819,0,212041460,0.1661,3870.360313892471
21204146006,0.15296988574198644,9.81899922,212041460,0.2826062485744606,6170.164483402665,21833.07876073717,0,212041460,0.0886,3339.8035634257562
21204146007,0.15763210286433993,9.42289392,212041460,0.2612463081781339,7749.290472649308,29662.775051984136,0,212041460,0.1318,4675.805608236139
21204146008,0.15626344069898992,10.21370143,212041460,0.21977083689609098,8078.678916390954,36759.55841316018,0,212041460,0.1584,5744.175076215912
21204146009,0.17401477451467093,9.37322053,212041460,0.14076134888841774,3760.152570650031,26712.9620477758,0,212041460,0.1261,4648.450067362668
21204146010,0.19277530397635328,9.0585048,212041460,0.3213389932273407,9562.480145469743,29758.23148454469,0,212041460,0.1404,5736.652120231789
21204146011,0.16635934366879362,9.80675244,212041460,0.1590740555459262,2900.8235105439235,18235.67960588286,0,212041460,0.1003,3033.6756905890775
21204146012,0.17257248139435713,9.77377796,212041460,0.1408817510873034,3660.2538694289487,25981.03616103349,0,212041460,0.14,4483.611879506072
21204146013,0.13397176782239523,9.79111184,212041460,0.19051716611575872,6971.144748756572,36590.6384756998,0,212041460,0.167,4902.112522339656
21204146014,0.17024469834393835,9.49992056,212041460,0.27391517192328313,9112.125937809069,33266.23302327025,0,212041460,0.1427,5663.399806085804
21204146015,0.1563271940141621,9.2679364,212041460,0.20374999141193142,4927.8802738769655,24185.916474047975,0,212041460,0.1271,3780.916457048817
21204146016,0.17010615294146053,8.81800551,212041460,0.19399856263381685,4474.455307407783,23064.373501846858,0,212041460,0.0849,3923.3918464041312
21204146017,0.15985905818010798,9.32277397,212041460,0.2082924067287613,5496.662780205611,26389.165435893083,0,212041460,0.1111,4218.547132740927
21204146018,0.1794607366847166,8.65741147,212041460,0.18951081384933904,8344.286399082226,44030.660992865174,0,212041460,0.1976,7901.774858494599
21204146019,0.14079078897972916,9.15126115,212041460,0.2056482827866407,10160.934248085205,49409.283220843296,0,212041460,0.2437,6956.371967585421
21204146020,0.14386530536211267,9.229287,212041460,0.17012517668521882,5317.242365175169,31254.882250694838,0,212041460,0.142,4496.493179053088
21204146021,0.14007543528787,9.98870508,212041460,0.2125623175324012,5762.175217660335,27108.168957472895,0,212041460,0.1723,3797.188566575141
21204146022,0.16208718543266162,9.14633274,212041460,0.2939429186215336,7783.245493669794,26478.765095515424,0,212041460,0.1191,4291.8685080646965
21204146023,0.1106741034193109,10.28027233,212041460,0.12639982341349368,3270.45954537104,25873.92495535643,0,212041460,0.1248,2863.5734463726067
21204146024,0.14813233811245397,9.32644971,212041460,0.21964881992953497,5484.083791033587,24967.508556581015,0,212041460,0.1357,3698.4954193290464
21204146025,0.14680858734069965,9.3194571,212041460,0.23726548431982733,5020.535063111965,21159.989104628563,0,212041460,0.1172,3106.4681085951156
21204146026,0.16051844999843137,9.33245405,212041460,0.11832178168505726,3586.621978718222,30312.440597496287,0,212041460,0.1275,4865.705980379629
21204146027,0.17503939475997668,9.02401728,212041460,0.15046129505377454,3449.3427482235966,22925.116701878775,0,212041460,0.1714,4012.7985522986933
21204146028,0.1750632582414226,9.32470751,212041460,0.2157520209780425,3501.6990243211567,16230.202657881622,0,212041460,0.0717,2841.312159207354
21204146029,0.14653393673292184,9.15444914,212041460,0.21203549345631417,5131.395621275073,24200.64460732513,0,212041460,0.1458,3546.215725785707
